snd,cond,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,detection_resp.keys,detection_resp.rt,date,frameRate,expName,session,participant,
seq4v_practice.wav,4v,0,0,0,0,,,,,,,2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq5v_100sec.wav,5v,,,,,0,0,0,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.3383519649505615, 10.389491081237793, 17.259113073349, 23.344363927841187, 26.345348119735718, 30.293967962265015, 35.31589198112488, 42.38555097579956, 45.436453104019165, 52.30504298210144, 57.32220411300659, 60.47459101676941, 64.36014199256897, 71.36222004890442, 75.81324601173401, 81.28391408920288, 85.51505899429321, 89.34954810142517, 91.93581891059875, 95.78865694999695]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq4v_100sec.wav,4v,,,,,0,1,1,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.4012949466705322, 8.338866949081421, 10.723477840423584, 14.374482870101929, 19.87682795524597, 22.4780490398407, 27.56323003768921, 29.82801103591919, 33.331297874450684, 39.383344888687134, 42.36871695518494, 46.58634400367737, 49.75524187088013, 54.79048705101013, 57.32433104515076, 61.47630000114441, 66.31025791168213, 72.34654402732849, 76.54837894439697, 78.51495695114136, 84.38373398780823, 86.41767287254333, 92.4543559551239, 94.6025938987732]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq4c_100sec.wav,4c,,,,,0,2,2,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.420374155044556, 8.205365180969238, 11.891120195388794, 16.125673055648804, 20.010250091552734, 23.994689226150513, 27.996727228164673, 31.996085166931152, 35.95028901100159, 39.96739721298218, 44.00252413749695, 47.95300912857056, 51.98629903793335, 56.04076600074768, 59.97520613670349, 63.97671723365784, 67.97560906410217, 71.9786581993103, 75.98247003555298, 79.99914121627808, 83.98448014259338, 87.98278403282166, 91.98799109458923, 95.97142004966736, 99.95754909515381]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq5c_100sec.wav,5c,,,,,0,3,3,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.3549370765686035, 10.404090881347656, 15.041213035583496, 20.02702498435974, 24.99546790122986, 30.012731075286865, 35.01355504989624, 39.997852087020874, 45.02006006240845, 50.00511288642883, 55.007766008377075, 59.99149489402771, 64.9771020412445, 69.97910690307617, 74.99706292152405, 79.98042488098145, 85.01840400695801, 90.01902103424072, 94.97208786010742]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq5v_100sec.wav,5v,,,,,1,0,4,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[8.072120904922485, 10.357170820236206, 17.32391381263733, 23.328113794326782, 26.426410913467407, 30.18120288848877, 35.38276290893555, 42.368897914886475, 45.517183780670166, 52.32310199737549, 57.38891291618347, 60.74272298812866, 65.46086883544922, 71.41364598274231, 75.79828977584839, 81.36699891090393, 85.30192995071411, 91.3550009727478, 95.41992783546448]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq4c_100sec.wav,4c,,,,,1,1,5,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.620863914489746, 8.138126850128174, 11.99043083190918, 16.17251181602478, 19.95904278755188, 23.99228000640869, 27.996155977249146, 31.997822999954224, 35.98232293128967, 39.96669292449951, 44.00014901161194, 47.98654079437256, 51.95574498176575, 56.00765681266785, 59.97209095954895, 63.99342584609985, 68.0110068321228, 71.97903084754944, 76.32786679267883, 79.96260285377502, 83.98160982131958, 87.9862368106842, 91.98634195327759, 96.00441098213196]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq4v_100sec.wav,4v,,,,,1,2,6,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.018038034439087, 6.171988010406494, 8.455872058868408, 10.456126928329468, 14.340811967849731, 19.377079963684082, 22.378040075302124, 27.343658924102783, 29.395815134048462, 33.29871892929077, 39.28045105934143, 42.351414918899536, 46.37063908576965, 49.453978061676025, 54.337400913238525, 57.42430591583252, 61.326956033706665, 65.26011109352112, 72.33050107955933, 76.49491596221924, 78.61378407478333, 84.31750798225403, 86.3818781375885, 92.35365605354309, 94.45516896247864]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
seq5c_100sec.wav,5c,,,,,1,3,7,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.484981060028076, 10.040098905563354, 15.039371013641357, 19.99301505088806, 24.961968898773193, 30.01476502418518, 35.01351284980774, 39.98433995246887, 45.01998496055603, 50.00489783287048, 55.02373194694519, 60.00854206085205, 65.00982403755188, 70.01224994659424, 74.99807286262512, 80.04732394218445, 85.14878702163696, 90.03362202644348, 95.48863697052002]",2018_Jan_27_1159,59.9624011242,Melody_change_detectionRT,001,S10,
