cond,RT,,,,,,,,,,,,,,,,,,,,,,,,
5c,[5.272350072860718,10.33800507,15.22314191,20.06108999,25.34638906,30.03081393,35.13247705,40.01848388,45.02008891,50.00542688,54.98768091,60.04306507,65.01108694,70.01249695,74.99552798,80.03257895,85.00125504,89.987427,95.03796887397766],,,,,,
4v,[3.4218270778656006,7.172638893,8.388711929,10.63835406,14.44181299,19.41034603,22.41160607,27.32970309,29.61510301,33.31595588,39.33575797,42.50072098,46.68835187,49.57247806,54.38874006,57.35903287,61.41042709,66.36006403,72.38017392,76.56542397,78.49954891,84.33654308,86.77043891,92.50524807,94.47326588630676]
5v,[7.38762903213501,10.55725694,17.31010294,23.34508491,26.46302986,30.34730601,35.29945087,42.33652306,45.4356389,52.31982994,57.42455196,60.67567706,65.34432507,71.43082786,75.431252,81.33306289,85.48588204,91.36823487,95.73904395103455],,,,,,
4c,[4.521559953689575,8.323137999,12.172405,16.0423429,19.99428892,24.07884407,27.962924,32.11307502,36.01711798,40.00117707,44.05282307,47.97103596,52.00629902,55.99045801,59.97665,63.99071908,68.00965309,72.0284121,76.01495409,80.01657891,84.01824689,88.53579688,91.9879241,95.9905059337616],
4v,[3.434720993041992,8.355079889,10.52217793,14.37471199,19.39071608,22.39358091,27.37923598,29.46127605,33.32950187,39.26635599,42.39986706,46.40266299,49.41904593,54.65668392,57.32355309,61.45622706,66.34374309,72.34702706,76.64823008,78.515095,84.31834888,86.39934087,92.35449505,94.455148935318],
5c,[5.186591148376465,10.00802898,15.00711107,20.01073813,25.02881813,29.99796009,35.01584411,40.04940701,45.01961207,50.00522709,54.97398496,60.02600503,65.04159904,70.01254106,75.01522398,80.01645708,84.98558903,90.00414395,95.03655005,99.95776104927063],,,,,
4c,[4.30426287651062,8.205661058,12.02330089,16.02564001,19.99330401,23.97771692,27.97935891,32.03141999,35.99927092,39.96708393,43.98621297,47.98776698,51.98836088,56.02439904,60.00833201,64.02737093,68.00869799,71.99619603,76.01482105,79.98256302,84.00125909,88.00172091,92.0012641,96.0053300857544],
5v,[4.20433497428894,7.321702003,10.37280488,17.24189806,23.31182504,26.44601989,30.31271195,35.34568095,42.45076704,45.47048903,52.32197905,57.42511392,60.59220505,65.44445109,71.36310196,75.49860501,81.34926987,85.50053406,91.33711195,95.42285895347595],,,,,
