snd,cond,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,detection_resp.keys,detection_resp.rt,date,frameRate,expName,session,participant,
seq4v_practice.wav,4v,0,0,0,0,,,,,,,2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq4v_100sec.wav,4v,,,,,0,0,0,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.5560519695281982, 8.603760957717896, 11.12185788154602, 14.47555685043335, 19.56151008605957, 19.743047952651978, 22.49532699584961, 27.41497492790222, 29.449198961257935, 33.35006499290466, 39.32029485702515, 42.487735986709595, 46.455846071243286, 49.35570788383484, 54.37688708305359, 57.325907945632935, 61.26201891899109, 66.3645510673523, 72.35075497627258, 76.29955506324768, 78.65303993225098, 84.30578088760376, 86.43787407875061, 92.42595100402832, 94.39314007759094]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq4c_100sec.wav,4c,,,,,0,1,1,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.471386909484863, 8.25618290901184, 12.241307973861694, 16.29169988632202, 19.961025953292847, 23.96160101890564, 27.94735598564148, 31.96557092666626, 35.951042890548706, 39.9354829788208, 43.91974496841431, 47.92226505279541, 51.94130492210388, 55.95957589149475, 59.927664041519165, 63.96006488800049, 67.97886610031128, 71.86652994155884, 75.96756410598755, 79.9190149307251, 83.85520100593567, 87.90586996078491, 91.8739709854126, 95.91003799438477, 99.94472002983093]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq5v_100sec.wav,5v,,,,,0,2,2,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.336022853851318, 10.557098865509033, 17.359968900680542, 23.380072832107544, 26.363039016723633, 30.31446385383606, 35.284597873687744, 42.354126930236816, 45.372339963912964, 52.24133586883545, 57.31059002876282, 60.42793798446655, 65.46435785293579, 71.48347496986389, 75.38491988182068, 81.38788199424744, 85.42015385627747, 91.37352299690247, 95.42614793777466]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq5c_100sec.wav,5c,,,,,0,3,3,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.40530800819397, 10.390766859054565, 14.959040880203247, 19.91054391860962, 24.846531867980957, 29.999390840530396, 34.98426699638367, 39.954015016555786, 44.93841505050659, 50.907938957214355, 55.392884969711304, 59.97722601890564, 64.97747302055359, 69.9483368396759, 74.96847105026245, 79.96997785568237, 84.95479798316956, 89.99145483970642, 94.94308090209961, 99.94468188285828]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq4v_100sec.wav,4v,,,,,1,0,4,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.620826005935669, 8.357500076293945, 10.424382209777832, 14.857705116271973, 19.425234079360962, 22.430260181427002, 27.329066038131714, 29.700062036514282, 33.38398098945618, 39.353663206100464, 42.621334075927734, 46.48999905586243, 49.39142298698425, 54.36066198348999, 57.39426016807556, 61.363630056381226, 66.29606604576111, 72.33388209342957, 76.35270714759827, 78.60229110717773, 84.42245697975159, 86.55594611167908, 92.40878319740295, 94.41043901443481]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq5c_100sec.wav,5c,,,,,1,1,5,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.371791839599609, 10.44040298461914, 14.938334941864014, 19.961450815200806, 24.97827386856079, 29.92876100540161, 35.00037384033203, 39.95264196395874, 45.35398483276367, 50.022650957107544, 54.9920859336853, 59.96061086654663, 64.961110830307, 69.96562480926514, 74.984454870224, 79.93526983261108, 84.92152500152588, 89.98984789848328, 94.95626997947693, 99.9615638256073]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq5v_100sec.wav,5v,,,,,1,2,6,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.405518054962158, 10.4532790184021, 17.289986848831177, 23.49602484703064, 26.429744005203247, 30.46543598175049, 35.28532099723816, 41.0038800239563, 45.487695932388306, 52.27453088760376, 57.37681293487549, 60.69503998756409, 65.58087086677551, 71.4805018901825, 75.48178791999817, 81.35372185707092, 85.38935995101929, 91.52451491355896, 95.35987305641174]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
seq4c_100sec.wav,4c,,,,,1,3,7,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.270840883255005, 8.306427955627441, 12.057847023010254, 15.956099033355713, 19.911442041397095, 23.946141958236694, 27.962573051452637, 31.913657903671265, 35.91765308380127, 39.969966888427734, 43.88472104072571, 47.97386288642883, 52.02353596687317, 56.03982400894165, 59.894728899002075, 63.96347093582153, 67.94875192642212, 71.94708895683289, 75.93470406532288, 79.95337891578674, 83.9545669555664, 87.9233980178833, 91.9571270942688, 95.90973997116089]",2018_Jan_31_1110,59.8586843746,Melody_change_detectionRT,001,S14,
