Condition,RT,,,,,,,,,,,,,,,,,,,,,,,,,
5c,[5.27162504196167,10.42329502,15.00822711,20.27640009,25.0119071,29.99781513,35.01610398,39.9848361,44.9849751,50.00438595,54.97412896,60.00846004,65.02866602,70.01370811,75.01283813,80.03383493,84.98659015,90.00475001,95.02345299720764],,,,,,,
4c,[4.585081100463867,7.986691236,12.00664902,16.00817013,19.99176407,24.00963116,28.01362324,32.03198814,35.98381901,39.99898314,44.03574014,47.9884212,52.00668907,56.00660419,59.99246812,63.99214411,68.01180506,72.01442122,75.96565104,80.00100708,84.01700521,88.03490019,91.95568705,95.98929023742676],,
4v,[3.1715450286865234,6.019962072,8.607086897,10.69038606,14.44249701,19.37524796,22.32757688,27.29763508,29.49824905,33.36669993,39.33510399,42.38691807,46.43772602,49.35571194,54.34141397,57.29247594,61.39410591,66.146626,69.0967989,72.53213406,76.28291202,78.58421993,84.28615594,86.40153003,92.14022207,94.38938093185425]
5v,[7.405221939086914,10.42386413,17.35921693,23.44486213,26.59400201,30.481107,35.39935803,42.40290093,45.436764,52.30671215,57.62553406,60.70787907,65.4107511,71.59654307,75.59944797,81.3183651,85.41656399,91.65496993,95.50683307647705],,,,,,,
5v,[7.422600030899048,10.4402709,17.27677894,23.39474702,26.49701405,30.42910194,35.39884496,42.43529892,45.33743501,52.37048697,57.68922687,60.4935329,65.74494505,71.96452403,75.849756,81.45023203,85.35289288,91.82227588,95.43973588943481],,,,,,,
4c,[4.355023145675659,8.339367151,12.32487822,16.30686808,20.39486217,24.55985117,28.29746413,31.99795318,36.0005362,40.00158405,44.01809001,47.95518017,51.98937416,56.0081172,60.04307818,64.0278511,68.02745605,72.08046603,75.98222113,80.0509522,84.03354716,87.9868722,91.97273517,96.04077005386353],,
4v,[3.4187588691711426,8.306113958,10.69015193,14.37419987,19.39292288,22.31189203,27.51377487,29.49761295,33.41576505,39.33479095,42.36886692,46.40431094,49.4028039,54.4246819,57.34199691,61.7440629,66.47924995,72.36534095,76.46618605,78.3838079,84.33609104,86.36723709,92.37143493,94.40636992454529],,
5c,[5.320925951004028,10.32339096,15.04118299,20.06068397,25.07646608,30.04664302,35.01652312,40.0319891,45.03756213,50.05325603,55.04170012,60.37372112,65.00849915,69.962955,75.58017302,80.03327703,85.01979017,90.03804517,95.02313804626465],,,,,,,
