snd,cond,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,detection_resp.keys,detection_resp.rt,date,frameRate,expName,session,participant,
seq4v_practice.wav,4v,0,0,0,0,,,,,,,2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq5c_100sec.wav,5c,,,,,0,0,0,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.238086938858032, 10.006066083908081, 14.991448163986206, 19.92773699760437, 24.962051153182983, 29.997931957244873, 34.9487030506134, 39.94862413406372, 44.9180691242218, 49.936448097229004, 54.93885397911072, 59.958500146865845, 64.95856499671936, 69.89667797088623, 74.92973208427429, 79.99741196632385, 84.93561601638794, 89.9378809928894, 94.93635296821594, 99.95748996734619]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq5v_100sec.wav,5v,,,,,0,1,1,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.021131992340088, 6.138990879058838, 7.1365838050842285, 10.406844854354858, 17.159276962280273, 19.093690872192383, 23.37628483772278, 26.493258953094482, 30.36377787590027, 35.316184997558594, 42.41868591308594, 45.41995692253113, 52.253965854644775, 57.459184885025024, 60.44315195083618, 65.37805390357971, 71.3806037902832, 75.38200998306274, 81.35043001174927, 85.53613781929016, 91.38785290718079, 95.35664796829224]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq4v_100sec.wav,4v,,,,,0,2,2,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.5038681030273438, 7.055065155029297, 8.2726309299469, 10.722963094711304, 14.338613033294678, 19.344165086746216, 22.42841410636902, 27.430716037750244, 29.497990131378174, 33.332927942276, 39.21830606460571, 42.45214915275574, 46.42086601257324, 49.55455207824707, 54.39056706428528, 57.39164400100708, 61.39364814758301, 66.36169409751892, 72.32840609550476, 76.41583108901978, 78.2642240524292, 84.30169200897217, 86.41879296302795, 92.40223598480225, 94.28922414779663]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq4c_100sec.wav,4c,,,,,0,3,3,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.3200061321258545, 8.307209014892578, 11.974935054779053, 15.94380497932434, 19.90894603729248, 23.89635419845581, 27.9148051738739, 31.946317195892334, 35.951399087905884, 39.952397108078, 43.97079515457153, 48.12223505973816, 51.923983097076416, 55.958853006362915, 59.94158411026001, 63.94538998603821, 67.96109509468079, 71.94870805740356, 76.00001406669617, 79.98467302322388, 83.95276999473572, 87.95472311973572, 91.9199161529541, 96.00534009933472, 99.94247102737427]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq5c_100sec.wav,5c,,,,,1,0,4,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.222460031509399, 8.939550876617432, 9.957512855529785, 14.109556913375854, 15.209796905517578, 20.358885049819946, 25.364065885543823, 30.330827951431274, 35.317748069763184, 40.4337420463562, 45.354203939437866, 49.38929891586304, 50.356157064437866, 55.408015966415405, 60.40906286239624, 64.36068797111511, 66.04332089424133, 70.23004603385925, 75.58242392539978, 80.39871907234192, 85.41933298110962, 89.12067198753357, 90.22063302993774, 95.42308902740479]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq4c_100sec.wav,4c,,,,,1,1,5,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.2384209632873535, 8.29013204574585, 11.891209125518799, 16.00750708580017, 19.977923154830933, 23.97980809211731, 27.96435308456421, 31.966098070144653, 35.99733901023865, 40.0354380607605, 43.97065997123718, 47.95524501800537, 51.98916697502136, 55.991925954818726, 59.92628598213196, 63.960103034973145, 67.96239900588989, 71.94727206230164, 75.96566796302795, 79.93410396575928, 83.91854596138, 87.95382714271545, 91.98899102210999, 96.00757813453674]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq5v_100sec.wav,5v,,,,,1,2,6,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.303632020950317, 10.474102973937988, 17.243896007537842, 23.4587299823761, 26.396570920944214, 30.298187971115112, 35.40066409111023, 42.352253913879395, 45.42078113555908, 52.22119498252869, 57.52488613128662, 60.40916395187378, 64.36154699325562, 64.90877890586853, 71.41378712654114, 75.41586112976074, 81.3182020187378, 85.35080099105835, 91.32159304618835, 95.52383399009705]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
seq4v_100sec.wav,4v,,,,,1,3,7,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.4206199645996094, 8.386343002319336, 10.406874895095825, 14.408090829849243, 19.611100912094116, 22.5117027759552, 27.447032928466797, 29.74667477607727, 33.381680965423584, 39.35016679763794, 42.43344688415527, 46.453683853149414, 49.40479278564453, 54.28760099411011, 57.35813879966736, 61.35747480392456, 66.34514880180359, 72.33041596412659, 76.33215880393982, 78.38241076469421, 84.35143089294434, 86.35278582572937, 92.38646292686462, 94.30602788925171]",2018_Jan_31_1802,59.9624011242,Melody_change_detectionRT,001,S15,
