Condition,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c,[5.254050016403198,10.40582323,15.19188213,19.15991116,20.09282613,25.45965505,30.12817001,35.34948802,40.0343082,43.26621819,43.9686482,45.33618307,50.47181702,55.10666203,60.34008813,65.27609706,70.47914004,75.42838311,80.03357506,85.33191609,90.30097318,94.0212121,95.13839411735535],,,,,
4c,[4.320906162261963,8.155706167,11.99075794,15.97518706,20.00776696,24.01203799,27.99611497,31.96517801,35.98242116,40.00173903,43.9690361,47.98810101,52.01990914,55.99059796,60.02383208,63.9914,67.99469209,71.96169305,76.01135707,79.9832561,83.98493814,87.98354602,91.98647809,95.93714714050293],,,,
4v,[3.3367161750793457,5.939918041,7.021918058,8.421981096,10.7734592,14.42561221,18.02649212,19.44386315,22.527812,27.36310315,29.61245322,33.31531119,35.21322608,39.23189402,43.8371551,46.38770914,49.48838305,54.34071207,57.44103718,61.84272003,66.35945916,72.3282721,76.28242612,78.34982514,84.59942913,86.53395009,92.40553522,94.5227460861206]
5v,[4.2694032192230225,7.369929075,10.68954301,15.97500205,17.27501416,23.34105802,26.32857418,30.33043313,35.01532722,40.03438902,41.06818199,42.35093307,45.68562412,50.92116213,52.2857542,57.35760212,60.37567306,65.30977511,71.3273201,75.41452718,80.0164361,81.26709104,86.20188403,91.387954,95.77137518,99.42344808578491],,
5v,[7.30578088760376,10.35618091,14.00819993,15.99248195,17.10710502,23.29505587,26.7132709,30.46436787,35.33354092,42.36676502,45.40329289,52.32244897,57.32471991,60.37561989,63.41035008,65.26116395,71.31135297,75.68131709,81.30044007,86.48458791,91.38745999,95.52279996871948],,,,,,
4c,[4.320139169692993,8.020106077,11.99108005,15.97266912,19.97654605,23.97868609,27.97917104,31.9811101,35.96466398,39.96825814,44.03604317,48.0045011,52.00585294,55.99101615,59.94080496,64.02681899,68.01155901,72.01427507,76.03098512,79.98224306,84.00104594,87.98664999,92.03756809,96.03959894180298],,,,
4v,[3.4036080837249756,8.037007093,10.60619807,14.3583591,19.407897,22.42642903,26.9788301,29.92854118,33.31459403,37.03326106,39.00096011,42.66912413,46.42025018,49.31936097,54.30708408,57.29099703,61.37572002,65.97741199,71.06401801,72.27987599,76.39874315,78.54966307,83.9343431,86.65218306,92.00480914,94.78909206390381],,
5c,[5.25233793258667,10.34024501,15.22544384,19.95979595,25.01285887,30.04482794,34.93161488,39.90117383,44.98601484,49.98863983,55.00627089,59.99183679,65.01116085,69.97890401,74.964993,79.91546082,84.96921992,90.00446081,95.00559186935425],,,,,,,,,
