Condition,RT,,,,,,,,,,,,,,,,,,,,,,,,
5c,[5.334909915924072,10.30531788,15.33936787,20.39192891,25.36006904,30.33070397,35.33035302,40.24917698,45.33437395,50.48338389,55.42173004,60.50623608,65.35806108,70.40950298,75.41152787,80.66370487,85.29879093,90.40075803,95.4365119934082],,,,,,
4v,[1.0037109851837158,3.3190341,8.32449007,10.57425809,14.57646894,19.409338,22.30911398,27.36478209,29.47852492,33.34893894,39.28260112,42.37005901,46.30126405,49.33829403,54.30736995,66.69451499,72.58013511,76.9996779,78.51753211,84.33568597,86.43619394,92.37288809,94.38910698890686],,
4c,[4.389343976974487,8.239306927,12.32543993,16.27704597,20.49189806,24.44540596,28.36040711,32.26239109,36.38340497,40.48193312,44.45240808,48.30280614,52.33972406,56.29114294,60.23991108,64.24463892,68.22999597,72.34454203,76.26207614,80.26657009,84.36807799,88.30280709,92.32250905,96.27376508712769],
5v,[7.307864189147949,10.49012208,17.29109311,23.36278415,26.36350703,30.61476111,35.36436415,43.11970401,45.40388417,52.30668116,57.6086452,60.45891309,65.42759514,71.38065505,75.46542716,79.43238616,81.20103812,85.25268912,91.5206871,95.28890609741211],,,,,
5c,[5.2219929695129395,10.39042807,15.37487912,20.32725406,25.31297612,30.36472607,35.33318901,40.33181596,45.36848998,50.5222559,55.37358093,60.42571402,65.26096797,70.47972608,75.3479681,80.28377295,85.31844902,90.32081604,95.32201099395752],,,,,,
4c,[4.386886835098267,8.306141853,12.257061,16.34183598,20.54407787,24.41141081,28.39636493,32.24544692,36.3332479,40.30079293,44.4029088,48.33810592,51.955971,55.9873209,60.10850191,64.39413881,68.26191497,72.21336579,76.23104882,80.24943089,84.25115681,88.23608088,91.98733091,96.10588598251343],
4v,[0.45317506790161133,3.354533911,8.289147139,10.37181401,14.34197712,19.30801892,22.41205502,27.26344013,29.41373992,33.26588511,39.28526998,42.4024961,46.37021303,49.35480094,54.30706096,57.35866594,61.37325597,66.26087713,72.27997208,76.33161402,78.38319993,84.25213695,86.45240498,92.35268497,94.40473413467407]
5v,[7.322113990783691,10.60718417,17.27654696,23.32924914,26.36256218,30.24797416,35.31383896,42.6195941,45.33672404,52.27281618,57.34236598,60.82349706,65.36053014,71.36286211,75.4150691,81.26697016,85.40224695,90.33739996,91.05383801,95.65672707557678],,,,,
