1.3604 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
  Referenced from: /Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so
  Reason: Incompatible library version: _pyo.so requires version 10.0.0 or later, but liblo.7.dylib provides version 9.0.0
4027.7761 	EXP 	New trial (rep=0, index=1): {'snd': u'seq4c_100sec.wav', 'cond': u'4c'}
4027.8348 	EXP 	Set  sound=seq4c_100sec.wav
4027.8350 	EXP 	window1: recordFrameIntervals = False
4027.8551 	EXP 	During_trial_text: autoDraw = False
4027.8551 	EXP 	go_next_text: autoDraw = False
4027.8553 	EXP 	window1: recordFrameIntervals = False
4028.8730 	EXP 	During_trial_text: autoDraw = True
4032.7907 	EXP 	Sound  started
4037.1772 	DATA 	Keypress: space
4041.0786 	DATA 	Keypress: space
4044.6970 	DATA 	Keypress: space
4048.7484 	DATA 	Keypress: space
4052.7998 	DATA 	Keypress: space
4057.0193 	DATA 	Keypress: space
4060.7028 	DATA 	Keypress: space
4064.8216 	DATA 	Keypress: space
4068.7885 	DATA 	Keypress: space
4073.1076 	DATA 	Keypress: space
4076.8264 	DATA 	Keypress: space
4080.8099 	DATA 	Keypress: space
4084.8283 	DATA 	Keypress: space
4088.8303 	DATA 	Keypress: space
4092.7646 	DATA 	Keypress: space
4096.8488 	DATA 	Keypress: space
4100.8678 	DATA 	Keypress: space
4104.8188 	DATA 	Keypress: space
4108.7372 	DATA 	Keypress: space
4112.7719 	DATA 	Keypress: space
4116.7901 	DATA 	Keypress: space
4121.4750 	DATA 	Keypress: space
4124.8272 	DATA 	Keypress: space
4128.7451 	DATA 	Keypress: space
4132.7784 	EXP 	Sound  stopped
4132.7942 	EXP 	During_trial_text: autoDraw = False
4132.8294 	DATA 	Keypress: space
4133.2948 	EXP 	go_next_text: autoDraw = True
4149.2027 	DATA 	Keypress: space
4149.2176 	EXP 	Sound  stopped
4149.2185 	EXP 	New trial (rep=0, index=2): {'snd': u'seq5v_100sec.wav', 'cond': u'5v'}
4149.2420 	EXP 	Set  sound=seq5v_100sec.wav
4149.2421 	EXP 	window1: recordFrameIntervals = False
4149.2504 	EXP 	During_trial_text: autoDraw = False
4149.2504 	EXP 	go_next_text: autoDraw = False
4149.2506 	EXP 	window1: recordFrameIntervals = False
4150.2674 	EXP 	During_trial_text: autoDraw = True
4154.2194 	EXP 	Sound  started
4158.2717 	DATA 	Keypress: space
4162.2073 	DATA 	Keypress: space
4164.6916 	DATA 	Keypress: space
4168.2921 	DATA 	Keypress: space
4171.9774 	DATA 	Keypress: space
4177.6299 	DATA 	Keypress: space
4181.2973 	DATA 	Keypress: space
4188.4491 	DATA 	Keypress: space
4193.2192 	DATA 	Keypress: space
4196.6364 	DATA 	Keypress: space
4200.0226 	DATA 	Keypress: space
4206.6398 	DATA 	Keypress: space
4211.6092 	DATA 	Keypress: space
4214.6601 	DATA 	Keypress: space
4219.6794 	DATA 	Keypress: space
4225.5810 	DATA 	Keypress: space
4229.2821 	DATA 	Keypress: space
4235.5516 	DATA 	Keypress: space
4239.8859 	DATA 	Keypress: space
4245.7203 	DATA 	Keypress: space
4250.0224 	DATA 	Keypress: space
4254.2067 	EXP 	Sound  stopped
4254.2227 	EXP 	During_trial_text: autoDraw = False
4254.7398 	EXP 	go_next_text: autoDraw = True
4257.8601 	DATA 	Keypress: space
4257.8606 	EXP 	Sound  stopped
4257.8614 	EXP 	New trial (rep=0, index=3): {'snd': u'seq4v_100sec.wav', 'cond': u'4v'}
4257.9204 	EXP 	Set  sound=seq4v_100sec.wav
4257.9205 	EXP 	window1: recordFrameIntervals = False
4257.9407 	EXP 	During_trial_text: autoDraw = False
4257.9407 	EXP 	go_next_text: autoDraw = False
4257.9409 	EXP 	window1: recordFrameIntervals = False
4258.9583 	EXP 	During_trial_text: autoDraw = True
4262.8767 	EXP 	Sound  started
4266.3466 	DATA 	Keypress: space
4271.2809 	DATA 	Keypress: space
4277.5340 	DATA 	Keypress: space
4281.9179 	DATA 	Keypress: space
4285.3194 	DATA 	Keypress: space
4288.8533 	DATA 	Keypress: space
4290.3215 	DATA 	Keypress: space
4293.6395 	DATA 	Keypress: space
4296.6069 	DATA 	Keypress: space
4300.1419 	DATA 	Keypress: space
4302.7429 	DATA 	Keypress: space
4305.5273 	DATA 	Keypress: space
4309.9952 	DATA 	Keypress: space
4312.8133 	DATA 	Keypress: space
4317.6481 	DATA 	Keypress: space
4320.9500 	DATA 	Keypress: space
4329.6026 	DATA 	Keypress: space
4332.9386 	DATA 	Keypress: space
4336.6559 	DATA 	Keypress: space
4337.6721 	DATA 	Mouse: wheel shift=(0,0), pos=(615,364)
4338.8723 	DATA 	Mouse: wheel shift=(0,0), pos=(615,364)
4339.9234 	DATA 	Keypress: space
4341.7235 	DATA 	Keypress: space
4344.9762 	DATA 	Keypress: space
4349.9610 	DATA 	Keypress: space
4355.5303 	DATA 	Keypress: space
4357.6459 	DATA 	Keypress: space
4362.8633 	EXP 	Sound  stopped
4362.8802 	EXP 	During_trial_text: autoDraw = False
4363.3802 	EXP 	go_next_text: autoDraw = True
4366.8162 	DATA 	Keypress: space
4366.8166 	EXP 	Sound  stopped
4366.8172 	EXP 	New trial (rep=1, index=0): {'snd': u'seq5c_100sec.wav', 'cond': u'5c'}
4366.8273 	EXP 	Set  sound=seq5c_100sec.wav
4366.8274 	EXP 	window1: recordFrameIntervals = False
4366.8484 	EXP 	During_trial_text: autoDraw = False
4366.8484 	EXP 	go_next_text: autoDraw = False
4366.8486 	EXP 	window1: recordFrameIntervals = False
4367.8659 	EXP 	During_trial_text: autoDraw = True
4371.8338 	EXP 	Sound  started
4377.5042 	DATA 	Keypress: space
4380.8057 	DATA 	Keypress: space
4387.4069 	DATA 	Keypress: space
4392.6094 	DATA 	Keypress: space
4397.4618 	DATA 	Keypress: space
4402.8464 	DATA 	Keypress: space
4407.2828 	DATA 	Keypress: space
4411.8016 	DATA 	Keypress: space
4415.8774 	DATA 	Keypress: space
4422.3539 	DATA 	Keypress: space
4427.0723 	DATA 	Keypress: space
4432.8246 	DATA 	Keypress: space
4437.5943 	DATA 	Keypress: space
4442.5283 	DATA 	Keypress: space
4448.0640 	DATA 	Keypress: space
4451.7313 	DATA 	Keypress: space
4457.3004 	DATA 	Keypress: space
4462.3861 	DATA 	Keypress: space
4465.9038 	DATA 	Keypress: space
4471.8208 	EXP 	Sound  stopped
4471.8378 	EXP 	During_trial_text: autoDraw = False
4472.3379 	EXP 	go_next_text: autoDraw = True
4475.2076 	DATA 	Keypress: space
4475.2080 	EXP 	Sound  stopped
4475.2087 	EXP 	New trial (rep=1, index=1): {'snd': u'seq4v_100sec.wav', 'cond': u'4v'}
4475.2197 	EXP 	Set  sound=seq4v_100sec.wav
4475.2198 	EXP 	window1: recordFrameIntervals = False
4475.2387 	EXP 	During_trial_text: autoDraw = False
4475.2387 	EXP 	go_next_text: autoDraw = False
4475.2389 	EXP 	window1: recordFrameIntervals = False
4476.2563 	EXP 	During_trial_text: autoDraw = True
4480.2243 	EXP 	Sound  started
4483.6605 	DATA 	Keypress: space
4487.2956 	DATA 	Keypress: space
4491.2628 	DATA 	Keypress: space
4494.6474 	DATA 	Keypress: space
4498.2656 	DATA 	Keypress: space
4502.8678 	DATA 	Keypress: space
4507.2518 	DATA 	Keypress: space
4510.6037 	DATA 	Keypress: space
4513.9709 	DATA 	Keypress: space
4519.6731 	DATA 	Keypress: space
4522.7749 	DATA 	Keypress: space
4527.0927 	DATA 	Keypress: space
4530.2106 	DATA 	Keypress: space
4534.6959 	DATA 	Keypress: space
4538.0302 	DATA 	Keypress: space
4541.6655 	DATA 	Keypress: space
4546.9685 	DATA 	Keypress: space
4552.9196 	DATA 	Keypress: space
4558.8221 	DATA 	Keypress: space
4565.0246 	DATA 	Keypress: space
4573.9766 	DATA 	Keypress: space
4580.2118 	EXP 	Sound  stopped
4580.2285 	EXP 	During_trial_text: autoDraw = False
4580.3625 	DATA 	Keypress: space
4580.7283 	EXP 	go_next_text: autoDraw = True
4585.0486 	DATA 	Keypress: space
4585.0490 	EXP 	Sound  stopped
4585.0496 	EXP 	New trial (rep=1, index=2): {'snd': u'seq5v_100sec.wav', 'cond': u'5v'}
4585.0599 	EXP 	Set  sound=seq5v_100sec.wav
4585.0600 	EXP 	window1: recordFrameIntervals = False
4585.0791 	EXP 	During_trial_text: autoDraw = False
4585.0791 	EXP 	go_next_text: autoDraw = False
4585.0792 	EXP 	window1: recordFrameIntervals = False
4586.0965 	EXP 	During_trial_text: autoDraw = True
4590.0648 	EXP 	Sound  started
4596.0359 	DATA 	Keypress: space
4600.6534 	DATA 	Keypress: space
4607.4226 	DATA 	Keypress: space
4613.4260 	DATA 	Keypress: space
4616.6436 	DATA 	Keypress: space
4620.5112 	DATA 	Keypress: space
4625.4458 	DATA 	Keypress: space
4632.4822 	DATA 	Keypress: space
4642.3713 	DATA 	Keypress: space
4647.4551 	DATA 	Keypress: space
4655.6909 	DATA 	Keypress: space
4661.4435 	DATA 	Keypress: space
4666.5620 	DATA 	Keypress: space
4671.6149 	DATA 	Keypress: space
4675.7824 	DATA 	Keypress: space
4681.9855 	DATA 	Keypress: space
4685.9869 	DATA 	Keypress: space
4690.6834 	EXP 	Sound  stopped
4690.6997 	EXP 	During_trial_text: autoDraw = False
4690.6997 	EXP 	go_next_text: autoDraw = True
4693.8529 	DATA 	Keypress: space
4693.8533 	EXP 	Sound  stopped
4693.8540 	EXP 	New trial (rep=1, index=3): {'snd': u'seq4c_100sec.wav', 'cond': u'4c'}
4693.8648 	EXP 	Set  sound=seq4c_100sec.wav
4693.8649 	EXP 	window1: recordFrameIntervals = False
4693.8839 	EXP 	During_trial_text: autoDraw = False
4693.8839 	EXP 	go_next_text: autoDraw = False
4693.8840 	EXP 	window1: recordFrameIntervals = False
4694.9020 	EXP 	During_trial_text: autoDraw = True
4698.8692 	EXP 	Sound  started
4703.3060 	DATA 	Keypress: space
4707.3259 	DATA 	Keypress: space
4711.2429 	DATA 	Keypress: space
4714.9279 	DATA 	Keypress: space
4718.9787 	DATA 	Keypress: space
4722.9638 	DATA 	Keypress: space
4726.9149 	DATA 	Keypress: space
4731.2836 	DATA 	Keypress: space
4734.9180 	DATA 	Keypress: space
4738.8362 	DATA 	Keypress: space
4742.9543 	DATA 	Keypress: space
4744.9880 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4745.1549 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4745.5385 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4745.6876 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4746.0211 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4746.1715 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4746.5217 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4746.6382 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4746.9388 	DATA 	Keypress: space
4747.4731 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4747.7383 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4748.0217 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4748.1556 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4748.5222 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4748.6404 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4749.0058 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4749.1897 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4749.5229 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4749.6561 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4750.0061 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4750.1387 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4750.5228 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4750.6064 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4750.9413 	DATA 	Keypress: space
4751.5070 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4751.6739 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4752.0070 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4752.1731 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4752.5237 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4752.6239 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4753.0071 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4753.1245 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4754.0070 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4754.1741 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4754.5084 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4754.6082 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4754.9246 	DATA 	Keypress: space
4755.4923 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4755.6748 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4756.0409 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4756.1596 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4756.9595 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4757.1252 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4757.4925 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4757.6259 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4757.9919 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4758.1259 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4758.5103 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4758.6091 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4758.9260 	DATA 	Keypress: space
4759.5094 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4759.6430 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4760.5609 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4760.6106 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4761.0274 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4761.0771 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4761.4933 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4761.5775 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4762.0110 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4762.0766 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4762.5109 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4762.5617 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4762.9285 	DATA 	Keypress: space
4763.5118 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4763.6116 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4764.0446 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4764.0782 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4764.5114 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4764.5613 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4765.0119 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4765.0622 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4765.5283 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4765.5781 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4766.0626 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4766.0955 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4766.5626 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4766.6132 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4767.0460 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
