snd,cond,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,detection_resp.keys,detection_resp.rt,date,frameRate,expName,session,participant,
seq4v_practice.wav,4v,0,0,0,0,,,,,,,2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq4c_100sec.wav,4c,,,,,0,0,0,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.5380539894104, 8.353636980056763, 12.39099907875061, 16.409255027770996, 20.393502950668335, 24.394971132278442, 28.413668155670166, 32.44799304008484, 36.39927101135254, 40.38457798957825, 44.30208611488342, 48.3706259727478, 52.406116008758545, 56.25773096084595, 60.592053174972534, 64.91013503074646, 68.34533500671387, 72.42978096008301, 76.36224508285522, 80.66682314872742, 84.43426704406738, 88.36839509010315, 92.40172600746155, 96.35537004470825]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq5c_100sec.wav,5c,,,,,0,1,1,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.387837886810303, 10.637784957885742, 15.622589826583862, 20.675753831863403, 25.745771884918213, 30.895450830459595, 35.931421995162964, 40.484882831573486, 46.3543119430542, 50.60508489608765, 55.8742618560791, 61.74064302444458, 65.41147303581238, 70.5302369594574, 75.3641619682312, 80.56581091880798, 86.01871299743652, 90.58678603172302, 95.60508990287781]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq4v_100sec.wav,4v,,,,,0,2,2,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.6046059131622314, 8.355879068374634, 9.406156063079834, 14.441375970840454, 19.52675199508667, 27.460572004318237, 31.395570039749146, 31.79771113395691, 34.533255100250244, 39.35161900520325, 42.63538908958435, 46.620089054107666, 49.60474705696106, 54.37158513069153, 57.540786027908325, 61.342344999313354, 65.32709813117981, 72.56397199630737, 76.51428890228271, 78.94892311096191, 84.45167994499207, 86.51839900016785, 92.4545509815216, 95.18604898452759, 96.7389760017395]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq5v_100sec.wav,5v,,,,,0,3,3,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.256414175033569, 10.406805038452148, 17.292433977127075, 23.27815318107605, 26.978792190551758, 30.77849817276001, 35.63239002227783, 42.352816104888916, 45.55328106880188, 52.30661106109619, 57.29123616218567, 60.57592415809631, 64.48829698562622, 66.06082916259766, 71.61233901977539, 75.3806471824646, 81.23304510116577, 85.50146913528442, 91.33830404281616, 95.68702602386475]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq5c_100sec.wav,5c,,,,,1,0,4,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.354663848876953, 10.356778860092163, 15.310794830322266, 20.49440598487854, 27.114216804504395, 31.031728982925415, 35.63319182395935, 39.06760001182556, 40.63488483428955, 45.670249938964844, 50.42268490791321, 55.60696601867676, 60.658692836761475, 65.49418783187866, 70.59601593017578, 75.63136291503906, 80.63324189186096, 85.76793789863586, 90.51982378959656, 95.65548086166382]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq4c_100sec.wav,4c,,,,,1,1,5,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.403304815292358, 8.67414379119873, 12.423589944839478, 16.459396839141846, 20.77856993675232, 24.846152782440186, 28.796701908111572, 32.76526880264282, 36.998411893844604, 40.95188498497009, 44.8711199760437, 49.038771867752075, 53.0564398765564, 56.658753871917725, 60.809802770614624, 64.66084790229797, 68.64540076255798, 72.63117384910583, 76.548996925354, 80.62003898620605, 85.04997277259827, 88.70297479629517, 92.77089786529541, 96.58724689483643]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq5v_100sec.wav,5v,,,,,1,2,6,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.372715950012207, 10.640219926834106, 17.226315021514893, 18.260776042938232, 23.611676931381226, 26.879807949066162, 30.645682096481323, 35.35053110122681, 42.56877398490906, 45.403515100479126, 52.2894070148468, 57.622406005859375, 60.558758020401, 65.39393997192383, 71.39623689651489, 75.51505398750305, 81.34787511825562, 85.5186140537262, 90.37056589126587, 91.57159805297852, 95.58906507492065]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
seq4v_100sec.wav,4v,,,,,1,3,7,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.62090802192688, 8.389055013656616, 10.671336889266968, 15.07585096359253, 19.427656888961792, 22.611397981643677, 27.712918996810913, 33.76545000076294, 39.68281602859497, 47.387855052948, 50.503607988357544, 54.44044089317322, 57.94117498397827, 61.55889105796814, 66.62615489959717, 72.41311883926392, 77.18135190010071, 78.633131980896, 84.65167188644409, 86.58482599258423, 92.41962599754333, 94.68873906135559]",2016_May_22_1125,60.0320032977,Melody_change_detectionRT,001,BO,
