snd,cond,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,detection_resp.keys,detection_resp.rt,date,frameRate,expName,session,participant,
seq4v_practice.wav,4v,0,0,0,0,,,,,,,2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq4v_100sec.wav,4v,,,,,0,0,0,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.4207050800323486, 8.440326929092407, 10.523198127746582, 14.455776929855347, 19.50978994369507, 22.428717136383057, 27.51339101791382, 29.68123507499695, 33.413007974624634, 39.418200969696045, 42.30227494239807, 46.487141132354736, 49.63722109794617, 54.50623106956482, 56.45757794380188, 61.45894193649292, 66.6607711315155, 72.82937407493591, 76.7970860004425, 79.54822611808777, 84.61711597442627, 86.60092902183533, 92.78654193878174, 94.58799815177917]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq4c_100sec.wav,4c,,,,,0,1,1,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.636720895767212, 8.55529499053955, 12.589138984680176, 16.072623014450073, 20.060122966766357, 24.09347701072693, 28.210613012313843, 32.09424901008606, 36.04797887802124, 40.04960894584656, 44.06765389442444, 48.0530948638916, 52.05352592468262, 56.08850693702698, 60.073431968688965, 64.20583701133728, 68.09312891960144, 72.0609860420227, 76.11024594306946, 80.0641839504242, 84.04890298843384, 88.05029296875, 92.08581304550171, 96.05278491973877]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq5c_100sec.wav,5c,,,,,0,2,2,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.488301992416382, 10.423786878585815, 15.391918897628784, 20.543486833572388, 25.161908864974976, 30.1125328540802, 35.06582188606262, 40.08440184593201, 45.10135889053345, 50.07069396972656, 55.03942394256592, 60.05904483795166, 65.05975794792175, 70.04271793365479, 75.063227891922, 80.08179187774658, 85.58385682106018, 90.08637499809265, 95.07181096076965]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq5v_100sec.wav,5v,,,,,0,3,3,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.404386043548584, 10.60554814338684, 17.373235940933228, 23.40804100036621, 26.461356163024902, 30.596061944961548, 35.36560606956482, 42.56790113449097, 45.418172121047974, 52.36942005157471, 57.38899612426758, 60.95711898803711, 63.39165902137756, 65.95896410942078, 71.51065802574158, 75.8291871547699, 81.48206806182861, 85.53311800956726, 91.5847761631012, 95.87009310722351]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq4v_100sec.wav,4v,,,,,1,0,4,1,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.4041929244995117, 8.439718961715698, 10.640652894973755, 14.50809097290039, 19.492852926254272, 22.52850890159607, 27.5626060962677, 30.196571111679077, 33.39843201637268, 39.35125398635864, 42.56812810897827, 46.90278196334839, 49.51939010620117, 54.33928608894348, 57.44024610519409, 61.541719913482666, 66.46008396148682, 72.39640188217163, 76.64733290672302, 78.48186802864075, 84.49998688697815, 86.39202809333801, 92.53601002693176, 94.6868109703064]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq5c_100sec.wav,5c,,,,,1,1,5,2,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.604390859603882, 10.504317045211792, 15.108232975006104, 20.10928988456726, 25.1284499168396, 30.11337685585022, 35.132132053375244, 39.150819063186646, 45.102262020111084, 50.07067799568176, 55.0893120765686, 60.12416386604309, 65.10945200920105, 70.09534692764282, 74.1123559474945, 80.11235094070435, 85.56663990020752, 90.46862292289734, 95.08695697784424, 99.08919787406921]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq5v_100sec.wav,5v,,,,,1,2,6,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.406205892562866, 10.406328916549683, 17.35923194885254, 24.112715005874634, 26.896565914154053, 30.347321033477783, 35.349369049072266, 42.468082904815674, 45.536083936691284, 52.40520882606506, 57.60490584373474, 61.04251289367676, 65.55971097946167, 71.5622329711914, 75.82798886299133, 81.31650686264038, 85.63494682312012, 91.50352597236633, 95.65426397323608]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
seq4c_100sec.wav,4c,,,,,1,3,7,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.371440887451172, 8.122092008590698, 12.04035997390747, 16.02501893043518, 20.009950876235962, 24.011698007583618, 28.129204988479614, 32.03060698509216, 36.015543937683105, 40.00109004974365, 43.98507785797119, 48.02011704444885, 52.02186894416809, 56.00719404220581, 59.99161982536316, 64.00906491279602, 68.04152703285217, 72.0130889415741, 76.31309795379639, 79.9981439113617, 84.28425097465515, 87.9987678527832, 91.98677206039429, 95.98728394508362]",2016_May_25_0856,60.0943616547,Melody_change_detectionRT,001,IR,
